frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,ipv6.src,ipv6.dst,ip.proto,_ws.col.info
"13817","21.771310664","76","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","142.250.75.170",,,"17","Protected Payload (KP0), DCID=e195b59db5778552, PKN: 962, ACK"
"13818","21.795751944","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6489, STREAM(4)"
"13819","21.795752226","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6490, STREAM(4)"
"13820","21.795752313","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6491, STREAM(4)"
"13821","21.795752378","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3313, STREAM(8)"
"13822","21.795752443","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3314, STREAM(8)"
"13823","21.795752508","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3315, STREAM(8)"
"13824","21.795752573","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3316, STREAM(8)"
"13825","21.795752638","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3317, STREAM(16)"
"13826","21.797882275","75","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","82.102.159.15",,,"17","Protected Payload (KP0), DCID=f67352a4771bd63c, PKN: 1646, ACK"
"13827","21.800981911","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3318, STREAM(16)"
"13828","21.800982301","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3319, STREAM(16)"
"13829","21.801181289","75","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","142.250.75.170",,,"17","Protected Payload (KP0), DCID=e195b59db5778552, PKN: 963, ACK"
"13830","21.802273312","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3320, STREAM(16)"
"13831","21.802273442","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3321, STREAM(16)"
"13832","21.802273485","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3322, STREAM(16)"
"13833","21.802273528","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3323, STREAM(16)"
"13834","21.802273572","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3324, STREAM(16)"
"13835","21.806104264","76","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","142.250.75.170",,,"17","Protected Payload (KP0), DCID=e195b59db5778552, PKN: 964, ACK"
"13836","21.811229868","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3325, STREAM(16)"
"13837","21.811230150","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3326, STREAM(16)"
"13838","21.816278952","76","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","142.250.75.170",,,"17","Protected Payload (KP0), DCID=e195b59db5778552, PKN: 965, ACK"
"13839","21.816855201","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6492, ACK, STREAM(4)"
"13840","21.819557642","75","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","82.102.159.15",,,"17","Protected Payload (KP0), DCID=f67352a4771bd63c, PKN: 1647, ACK"
"13841","21.821777829","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6493, STREAM(4)"
"13842","21.821778057","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6494, STREAM(4)"
"13843","21.821778111","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6495, STREAM(4)"
"13844","21.821778154","67","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3327, ACK"
"13845","21.824702530","75","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","82.102.159.15",,,"17","Protected Payload (KP0), DCID=f67352a4771bd63c, PKN: 1648, ACK"
"13846","21.826515630","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3328, STREAM(16)"
"13847","21.826515825","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3329, STREAM(16)"
"13848","21.831524843","75","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","142.250.75.170",,,"17","Protected Payload (KP0), DCID=e195b59db5778552, PKN: 966, ACK"
"13849","21.832382472","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3330, STREAM(16)"
"13850","21.832382581","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3331, STREAM(16)"
"13851","21.832382635","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3332, STREAM(8)"
"13852","21.832382678","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3333, STREAM(8)"
"13853","21.832382711","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6496, STREAM(4)"
"13854","21.835193914","75","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","82.102.159.15",,,"17","Protected Payload (KP0), DCID=f67352a4771bd63c, PKN: 1649, ACK"
"13855","21.836401362","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6497, STREAM(4)"
"13856","21.836401676","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6498, STREAM(4)"
"13857","21.836401720","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6499, STREAM(4)"
"13858","21.836401763","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3334, STREAM(8)"
"13859","21.836401795","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3335, STREAM(8)"
"13860","21.836401839","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3336, STREAM(8)"
"13861","21.836401871","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3337, STREAM(8)"
"13862","21.836754572","74","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","142.250.75.170",,,"17","Protected Payload (KP0), DCID=e195b59db5778552, PKN: 967, ACK"
"13863","21.839207799","75","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","82.102.159.15",,,"17","Protected Payload (KP0), DCID=f67352a4771bd63c, PKN: 1650, ACK"
"13864","21.842530681","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3338, STREAM(8)"
"13865","21.842530952","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3339, STREAM(8)"
"13866","21.842531006","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3340, STREAM(8)"
"13867","21.846070243","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3341, STREAM(8), DATA"
"13868","21.846070807","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6500, STREAM(4)"
